transaction_datetime,client_id,product_quantity,transaction_id,store_id,product_id
2019-01-21 13:22:54,3031,1.0,3742112,29373,151
2019-01-22 13:19:43,116613,1.0,3807104,29373,151
2019-01-24 10:15:17,308550,1.0,3924040,29373,151
2019-01-24 11:54:07,346578,1.0,3932480,29373,151
2019-01-24 16:21:21,2255,2.0,3959682,29373,151
2019-01-25 11:26:09,2361,3.0,3998107,29373,151
2019-01-25 11:59:01,104288,2.0,4000999,29373,151
2019-01-26 16:49:58,104288,3.0,4097227,29373,151
2019-01-28 08:29:32,54610,1.0,4175609,29373,151
2019-01-28 10:33:49,56598,2.0,4189705,29373,151
2019-01-29 07:25:59,104288,5.0,4239899,29373,151
2019-01-29 14:19:15,324274,1.0,4276706,29373,151
2019-01-29 15:16:52,2361,2.0,4284013,29373,151
2019-01-31 08:43:20,54610,1.0,4384734,29373,151
2019-01-31 09:29:08,275,2.0,4389216,29373,151
2019-01-31 16:27:49,3504,2.0,4429869,29373,151
2019-02-01 15:57:15,7059,3.0,4498452,29373,151
2019-02-02 13:32:39,2361,2.0,4555498,29373,151
2019-02-02 14:21:01,324274,1.0,4560005,29373,151
2019-02-03 08:32:20,104288,7.0,4590256,29373,151
2019-02-03 12:24:53,224113,1.0,4613008,29373,151
2019-02-04 09:14:03,233053,1.0,4659075,29373,151
2019-02-04 10:58:01,3532,1.0,4669992,29373,151
2019-02-05 09:44:30,1058,1.0,4730050,29373,151
2019-02-05 13:22:46,256,2.0,4749419,29373,151
2019-02-05 14:54:39,9387,1.0,4760102,29373,151
2019-02-06 08:51:20,54610,1.0,4795403,29373,151
2019-02-06 16:37:57,2255,2.0,4844010,29373,151
2019-02-07 07:05:58,94,2.0,4859312,29373,151
2019-02-08 11:27:26,6227,1.0,4955905,29373,151
2019-02-09 10:04:52,310711,1.0,5027376,29373,151
2019-02-09 15:29:56,56598,1.0,5060861,29373,151
2019-02-09 16:41:22,2361,2.0,5066946,29373,151
2019-02-11 15:21:38,7059,1.0,5199490,29373,151
2019-02-12 14:46:50,8668,1.0,5267721,29373,151
2019-02-13 09:54:00,54610,1.0,5312199,29373,151
2019-02-13 15:56:20,60600,1.0,5350644,29373,151
2019-02-14 09:02:56,54610,1.0,5381449,29373,151
2019-02-14 09:48:09,684,1.0,5386635,29373,151
2019-02-16 18:07:08,139428,1.0,5597069,29373,151
2019-02-18 08:16:55,56598,1.0,5683321,29373,151
2019-02-18 09:35:41,54610,1.0,5693499,29373,151
2019-02-18 17:07:42,7059,2.0,5740645,29373,151
2019-02-19 14:39:17,8668,1.0,5797535,29373,151
2019-02-19 16:48:52,7059,1.0,5813736,29373,151
2019-02-21 06:33:06,255465,2.0,5903843,29373,151
2019-02-21 15:40:15,224113,1.0,5960238,29373,151
2019-02-21 16:52:50,2255,2.0,5968819,29373,151
2019-02-22 08:02:10,56598,1.0,5990216,29373,151
2019-02-25 12:19:31,139428,2.0,6248520,29373,151
2019-02-25 15:25:35,7059,2.0,6271371,29373,151
2019-02-28 06:18:18,255465,2.0,6463934,29373,151
2019-02-28 08:22:09,54610,1.0,6473618,29373,151
2019-03-01 06:13:33,104288,2.0,6549018,29373,151
2019-03-02 18:25:21,2361,3.0,6717690,29373,151
2019-03-03 08:17:52,54610,1.0,6732008,29373,151
2019-03-03 08:34:45,56598,1.0,6734009,29373,151
2019-03-03 13:22:00,4268,3.0,6768137,29373,151
2019-03-04 06:06:11,381874,1.0,6801288,29373,151
2019-03-04 09:17:58,54610,1.0,6822063,29373,151
2019-03-05 06:44:46,255465,5.0,6893308,29373,151
2019-03-05 10:58:54,341145,1.0,6919018,29373,151
2019-03-06 10:35:57,4829,1.0,7002469,29373,151
2019-03-06 15:30:18,7059,2.0,7037253,29373,151
2019-03-07 06:14:43,309948,1.0,7066418,29373,151
2019-03-07 07:56:09,684,1.0,7076343,29373,151
2019-03-07 08:36:38,104288,2.0,7081711,29373,151
2019-03-09 14:07:23,2361,3.0,7304663,29373,151
2019-03-10 12:58:11,207078,2.0,7375349,29373,151
2019-03-10 16:08:06,309948,1.0,7394915,29373,151
2019-03-11 13:13:26,256,1.0,7456152,29373,151
2019-03-12 07:51:42,46,2.0,7506204,29373,151
2019-03-12 10:18:10,94,2.0,7520608,29373,151
2019-03-12 14:36:39,3532,1.0,7545786,29373,151
2019-03-13 15:34:48,8668,1.0,7628230,29373,151
2019-03-14 09:00:30,684,1.0,7664720,29373,151
2019-03-14 16:56:08,7059,3.0,7720696,29373,151
2019-03-15 08:08:11,56598,1.0,7743432,29373,151
2019-03-15 15:35:36,7059,2.0,7797934,29373,151
2019-03-18 08:03:36,45,1.0,7977957,29373,151
2019-03-18 08:25:20,54610,1.0,7980289,29373,151
2019-03-18 16:16:36,320359,1.0,8031888,29373,151
2018-11-23 06:06:24,9988,2.0,63030,29373,48
2018-11-24 06:41:35,14545,2.0,129154,29373,48
2018-11-24 12:09:50,2361,4.0,157947,29373,48
2018-11-27 15:03:34,738,2.0,348913,29373,48
2018-11-29 10:14:03,2361,5.0,445951,29373,48
2018-11-30 10:35:49,204547,4.0,509757,29373,48
2018-12-03 08:12:42,3489,1.0,678426,29373,48
2018-12-03 10:05:29,2361,4.0,690418,29373,48
2018-12-03 11:11:28,15903,1.0,695805,29373,48
2018-12-04 10:31:31,275,2.0,753795,29373,48
2018-12-05 17:16:24,275,1.0,850399,29373,48
2018-12-10 11:31:32,6227,2.0,1129079,29373,48
2018-12-11 10:53:30,2361,4.0,1186229,29373,48
2018-12-14 06:55:17,249,2.0,1351968,29373,48
2018-12-16 11:17:52,5882,2.0,1496118,29373,48
2018-12-19 11:51:27,204547,4.0,1680333,29373,48
2018-12-21 09:08:02,139428,2.0,1790012,29373,48
2018-12-22 13:59:14,2596,2.0,1881388,29373,48
2018-12-24 08:10:07,5999,1.0,1966105,29373,48
2018-12-24 11:50:02,10315,1.0,1988440,29373,48
2018-12-25 11:44:08,15903,2.0,2050906,29373,48
2018-12-25 13:59:21,2361,5.0,2062058,29373,48
2018-12-26 07:34:42,6227,1.0,2093332,29373,48
2018-12-26 11:18:08,5882,4.0,2113856,29373,48
2018-12-27 09:15:11,204547,3.0,2167954,29373,48
2019-01-06 11:06:54,6227,2.0,2785435,29373,48
2019-01-07 12:08:55,2361,4.0,2851063,29373,48
2019-01-09 11:26:40,204547,4.0,2956661,29373,48
2019-01-11 10:09:49,233053,1.0,3075535,29373,48
2019-01-15 11:51:33,204547,2.0,3340403,29373,48
2019-01-15 11:54:56,80140,1.0,3340641,29373,48
2019-01-17 11:29:19,2361,4.0,3471136,29373,48
2019-01-18 15:11:24,232858,2.0,3560361,29373,48
2019-01-21 08:01:09,5999,2.0,3711973,29373,48
2019-01-22 11:22:11,5882,2.0,3797448,29373,48
2019-01-23 18:21:19,6227,2.0,3901601,29373,48
2019-01-25 11:26:09,2361,4.0,3998107,29373,48
2019-01-26 11:06:44,7059,4.0,4067058,29373,48
2019-01-28 10:09:23,15903,2.0,4187456,29373,48
2019-01-29 11:06:48,15232,2.0,4259254,29373,48
2019-02-02 13:32:39,2361,6.0,4555498,29373,48
2019-02-03 12:07:54,272,2.0,4611536,29373,48
2019-02-05 13:22:46,256,1.0,4749419,29373,48
2019-02-08 16:28:14,139428,1.0,4991203,29373,48
2019-02-09 16:41:22,2361,6.0,5066946,29373,48
2019-02-11 09:15:56,272,4.0,5161064,29373,48
2019-02-11 12:54:49,8713,2.0,5182582,29373,48
2019-02-11 15:21:38,7059,2.0,5199490,29373,48
2019-02-13 10:00:56,5882,2.0,5312908,29373,48
2019-02-13 18:32:43,139428,2.0,5363813,29373,48
2019-02-15 12:15:54,3532,2.0,5479858,29373,48
2019-02-16 18:07:08,139428,2.0,5597069,29373,48
2019-02-20 07:36:46,5882,2.0,5831230,29373,48
2019-02-21 10:12:48,275,1.0,5924454,29373,48
2019-02-25 11:04:03,5882,3.0,6241381,29373,48
2019-02-25 12:19:31,139428,1.0,6248520,29373,48
2019-02-28 06:31:52,1940,2.0,6464692,29373,48
2019-03-01 13:25:43,139428,5.0,6593389,29373,48
2019-03-02 18:25:21,2361,3.0,6717690,29373,48
2019-03-05 14:00:26,2596,2.0,6937149,29373,48
2019-03-06 11:46:02,6227,2.0,7009886,29373,48
2019-03-09 14:07:23,2361,6.0,7304663,29373,48
2019-03-11 11:19:37,15903,2.0,7444760,29373,48
2019-03-11 17:06:26,6227,2.0,7487494,29373,48
2019-03-15 10:29:16,3537,2.0,7760049,29373,48
2018-12-25 18:02:31,6994,1.0,2083471,29373,9
2018-12-29 08:09:14,14545,1.0,2303071,29373,223
2018-12-30 13:06:40,14545,2.0,2421517,29373,223
2019-03-05 14:00:26,2596,1.0,6937149,29373,223
2018-11-28 10:53:21,169914,2.0,388581,29373,151
2018-11-30 16:44:42,1058,1.0,544443,29373,151
2018-12-20 14:48:14,320359,1.0,1757328,29373,151
2018-12-22 15:00:01,169914,2.0,1886209,29373,151
2019-02-24 09:45:15,3909,4.0,6159545,29373,151
2019-03-05 13:19:55,302635,2.0,6932599,29373,151
2019-03-11 10:38:54,14711,1.0,7440575,29373,151
2019-03-18 15:17:16,7059,1.0,8024454,29373,151
2018-11-30 12:19:15,2368,1.0,518132,29373,281
2018-12-08 13:52:14,179528,1.0,1026018,29373,281
2018-12-09 13:38:37,207078,1.0,1082262,29373,281
2018-12-17 07:40:42,210927,1.0,1533827,29373,281
2018-12-25 11:01:03,326,3.0,2047543,29373,281
2019-01-14 06:23:00,94,1.0,3249976,29373,281
2019-01-14 15:24:13,7059,1.0,3297181,29373,281
2019-01-23 08:56:29,94,1.0,3850188,29373,281
2019-01-24 07:24:41,381874,2.0,3909348,29373,281
2019-01-24 16:49:44,207078,1.0,3962281,29373,281
2019-01-26 08:45:37,24230,1.0,4051741,29373,281
2019-01-27 11:02:15,36920,1.0,4128402,29373,281
2019-01-27 11:34:11,94,1.0,4131290,29373,281
2019-01-27 17:23:58,207078,1.0,4158555,29373,281
2019-02-01 09:34:17,94,1.0,4458336,29373,281
2019-02-02 11:15:06,14711,1.0,4542139,29373,281
2019-02-04 07:37:56,46,1.0,4648915,29373,281
2019-02-10 14:02:30,259730,1.0,5119651,29373,281
2019-02-11 09:15:56,272,1.0,5161064,29373,281
2019-02-13 18:32:43,139428,1.0,5363813,29373,281
2019-02-14 08:50:18,94,1.0,5380170,29373,281
2019-02-18 09:20:12,272,1.0,5691284,29373,281
2019-02-19 14:42:54,94,1.0,5798053,29373,281
2019-02-19 15:41:03,8299,1.0,5806056,29373,281
2019-02-22 09:47:14,326,1.0,6002281,29373,281
2019-02-24 10:05:36,279520,1.0,6161743,29373,281
2019-02-24 12:58:19,323942,1.0,6178413,29373,281
2019-03-01 12:53:07,29790,1.0,6589535,29373,281
2019-03-14 11:41:34,20591,1.0,7682165,29373,281
2019-03-17 11:55:00,7850,1.0,7930004,29373,281
2019-02-21 09:24:09,684,1.0,5918862,29373,313
2019-03-07 07:56:09,684,1.0,7076343,29373,313
2018-11-29 08:10:58,185,1.0,435263,29373,281
2018-11-30 17:22:15,259730,1.0,547265,29373,281
2018-12-10 07:13:21,684,1.0,1106338,29373,281
2018-12-16 14:02:34,36920,1.0,1509853,29373,281
2018-12-29 10:57:26,355408,1.0,2322793,29373,281
2018-12-31 08:07:55,2596,1.0,2469281,29373,281
2019-01-02 16:36:18,255846,1.0,2594303,29373,281
2019-01-06 08:46:36,104288,1.0,2770904,29373,281
2019-01-12 13:33:33,7059,1.0,3163444,29373,281
2019-01-15 10:43:36,56598,1.0,3334968,29373,281
2019-01-18 11:41:55,3575,1.0,3538658,29373,281
2019-01-20 14:02:49,279520,1.0,3683668,29373,281
2019-01-20 16:45:43,2136,1.0,3695871,29373,281
2019-01-24 07:24:41,381874,1.0,3909348,29373,281
2019-01-27 11:02:15,36920,1.0,4128402,29373,281
2019-02-02 11:13:17,7301,1.0,4541965,29373,281
2019-02-05 18:56:34,1374,1.0,4781120,29373,281
2019-02-14 08:50:18,94,1.0,5380170,29373,281
2019-02-17 15:43:43,32568,1.0,5657047,29373,281
2019-02-18 16:12:15,375266,1.0,5735285,29373,281
2019-02-22 09:47:14,326,1.0,6002281,29373,281
2019-02-24 12:58:19,323942,1.0,6178413,29373,281
2019-02-24 13:59:37,36920,1.0,6183960,29373,281
2019-02-25 12:19:31,139428,1.0,6248520,29373,281
2019-03-05 12:30:01,2370,1.0,6927582,29373,281
2019-03-15 10:52:52,29790,1.0,7762670,29373,281
2019-03-16 10:38:10,5470,1.0,7849277,29373,281
2018-12-30 11:35:00,224113,1.0,2408357,29373,230
2019-01-08 16:18:36,36920,21.0,2924358,29373,230
2019-01-29 11:06:48,15232,2.0,4259254,29373,230
2019-01-30 14:08:18,231279,3.0,4344927,29373,230
2019-02-21 15:40:15,224113,1.0,5960238,29373,230
2019-02-28 15:38:05,224113,1.0,6524565,29373,230
2019-01-10 14:19:03,358490,1.0,3032771,29373,283
2019-02-21 17:48:22,197532,1.0,5973672,29373,283
2019-03-17 08:34:15,968,1.0,7908404,29373,283
2019-02-12 14:30:37,119131,1.0,5265321,29373,172
2019-03-07 09:30:26,3721,1.0,7089460,29373,187
2018-11-23 17:07:43,5470,2.0,119315,29373,126
2018-11-29 16:45:44,5470,2.0,480432,29373,126
2019-01-18 17:34:18,5470,1.0,3574457,29373,126
2018-12-10 08:36:40,1374,1.0,1112929,29373,115
2018-12-12 17:45:12,275,1.0,1282137,29373,115
2018-12-23 13:34:45,684,1.0,1936407,29373,115
2019-02-16 19:13:00,1374,1.0,5599951,29373,115
2019-02-22 08:52:21,3532,1.0,5995770,29373,115
2019-02-25 17:59:16,1374,2.0,6287952,29373,115
2019-02-27 15:58:38,3532,1.0,6442840,29373,115
2019-03-01 11:24:58,1374,2.0,6580528,29373,115
2019-03-02 20:00:37,1374,2.0,6720705,29373,115
2019-03-05 07:10:54,3532,1.0,6895114,29373,115
2019-03-11 09:43:31,141362,2.0,7434230,29373,115
2019-03-11 16:58:28,275,1.0,7486690,29373,115
2019-03-11 20:19:39,1374,2.0,7496476,29373,115
2019-03-12 14:36:39,3532,1.0,7545786,29373,115
2019-03-18 06:34:57,3532,1.0,7969987,29373,115
2019-01-08 16:03:08,10166,1.0,2923400,29373,205
2019-02-21 12:30:13,25337,3.0,5937282,29373,205
2019-02-27 13:27:37,256,1.0,6421375,29373,205
2019-03-02 10:46:27,25337,3.0,6669414,29373,205
2019-03-03 10:44:50,59059,2.0,6750563,29373,205
2019-03-03 10:44:50,59059,1.0,6750563,29373,205
2018-11-30 13:14:38,256,3.0,522837,29373,205
2018-12-26 11:44:31,25337,10.0,2116066,29373,205
2019-01-26 11:11:00,25337,5.0,4067529,29373,205
2018-11-22 15:12:12,7850,1.0,44806,29373,1
2018-11-24 15:22:37,1374,1.0,174009,29373,1
2018-11-26 16:31:55,78664,1.0,296852,29373,1
2018-11-27 09:00:51,54610,1.0,317591,29373,1
2018-11-27 11:16:03,7301,1.0,329292,29373,1
2018-11-27 14:02:31,3824,2.0,342320,29373,1
2018-11-27 15:03:34,738,2.0,348913,29373,1
2018-11-27 15:45:09,267740,3.0,353272,29373,1
2018-11-28 06:10:54,2136,2.0,368356,29373,1
2018-11-28 07:02:46,283778,1.0,370488,29373,1
2018-11-28 07:45:59,1208,1.0,372860,29373,1
2018-11-28 08:45:13,54610,1.0,377209,29373,1
2018-11-28 14:36:51,2596,2.0,407035,29373,1
2018-11-29 09:00:14,54610,1.0,439220,29373,1
2018-11-29 09:31:33,7301,1.0,442087,29373,1
2018-11-29 10:17:05,45,1.0,446219,29373,1
2018-11-29 13:26:06,116613,1.0,460888,29373,1
2018-11-30 06:52:33,4829,1.0,491961,29373,1
2018-11-30 12:19:15,2368,1.0,518132,29373,1
2018-11-30 13:14:38,256,1.0,522837,29373,1
2018-11-30 17:53:10,275,1.0,549315,29373,1
2018-12-01 07:42:25,3532,1.0,559118,29373,1
2018-12-01 08:44:51,54610,1.0,564346,29373,1
2018-12-01 10:20:08,7301,1.0,574328,29373,1
2018-12-01 14:09:53,221441,1.0,595787,29373,1
2018-12-02 08:50:44,54610,1.0,623716,29373,1
2018-12-02 11:19:14,310711,1.0,637758,29373,1
2018-12-02 11:37:03,25337,1.0,639341,29373,1
2018-12-02 11:37:24,46,2.0,639370,29373,1
2018-12-02 14:36:06,323942,2.0,654323,29373,1
2018-12-03 11:51:11,13088,1.0,698774,29373,1
2018-12-03 13:09:16,256,1.0,704743,29373,1
2018-12-03 15:26:21,227664,1.0,718507,29373,1
2018-12-16 14:16:02,241511,1.0,1510956,29373,1
2018-12-21 13:52:42,2361,1.0,1815336,29373,1
2018-12-25 10:47:51,310711,1.0,2046455,29373,1
2018-12-26 08:41:04,46,2.0,2098772,29373,1
2018-12-26 15:02:30,267740,1.0,2134049,29373,1
2018-12-26 17:20:51,2370,1.0,2146271,29373,1
2018-12-26 18:40:01,324274,1.0,2150566,29373,1
2018-12-27 09:33:19,56598,1.0,2169946,29373,1
2018-12-27 09:43:01,54610,1.0,2171042,29373,1
2018-12-27 16:38:50,78664,1.0,2210507,29373,1
2018-12-28 08:09:13,54610,1.0,2230473,29373,1
2018-12-28 09:08:48,15036,2.0,2236790,29373,1
2018-12-29 08:56:40,54610,1.0,2308297,29373,1
2018-12-29 11:16:13,46,3.0,2324863,29373,1
2018-12-29 13:28:54,2596,2.0,2339221,29373,1
2018-12-29 13:39:20,25337,1.0,2340273,29373,1
2018-12-30 06:32:27,3532,1.0,2368091,29373,1
2018-12-30 08:33:14,54610,1.0,2379670,29373,1
2018-12-31 08:07:55,2596,3.0,2469281,29373,1
2018-12-31 08:23:56,54610,1.0,2471781,29373,1
2018-12-31 10:33:51,283778,1.0,2494642,29373,1
2019-01-07 14:52:21,7850,1.0,2863700,29373,1
2019-01-10 15:45:26,635,1.0,3042799,29373,1
2019-01-12 13:20:18,1374,1.0,3162189,29373,1
2019-01-14 12:38:19,302635,1.0,3280789,29373,1
2019-01-14 15:24:13,7059,1.0,3297181,29373,1
2019-01-17 14:42:22,7850,1.0,3488769,29373,1
2019-01-20 16:45:43,2136,2.0,3695871,29373,1
2019-01-22 08:38:36,54610,1.0,3782416,29373,1
2019-01-22 10:30:59,279520,1.0,3793113,29373,1
2019-01-22 11:07:43,26804,1.0,3796282,29373,1
2019-01-22 11:22:55,7301,1.0,3797508,29373,1
2019-01-22 13:19:43,116613,1.0,3807104,29373,1
2019-01-22 13:50:49,2596,2.0,3809946,29373,1
2019-01-22 17:36:12,2370,1.0,3833042,29373,1
2019-01-24 08:37:18,54610,1.0,3914608,29373,1
2019-01-24 10:28:24,185,1.0,3925272,29373,1
2019-01-24 15:18:05,7059,1.0,3952800,29373,1
2019-01-24 16:39:55,78664,1.0,3961496,29373,1
2019-01-25 09:30:00,1374,1.0,3987069,29373,1
2019-01-25 12:45:47,3824,2.0,4005125,29373,1
2019-01-25 13:58:56,1136,1.0,4012576,29373,1
2019-01-26 09:14:05,54610,1.0,4054844,29373,1
2019-01-26 09:42:43,3532,1.0,4058136,29373,1
2019-01-26 09:50:56,46,3.0,4059108,29373,1
2019-01-26 11:11:00,25337,1.0,4067529,29373,1
2019-01-27 08:36:42,54610,1.0,4114374,29373,1
2019-01-27 15:39:33,267740,3.0,4152065,29373,1
2019-01-27 16:04:22,738,2.0,4153781,29373,1
2019-01-28 14:11:04,2596,2.0,4208191,29373,1
2019-01-28 15:18:26,7059,1.0,4216362,29373,1
2019-01-31 12:07:17,1374,1.0,4402688,29373,1
2019-02-03 14:59:25,4268,1.0,4626378,29373,1
2019-02-05 18:56:34,1374,1.0,4781120,29373,1
2019-02-09 08:46:52,54610,1.0,5018083,29373,1
2019-02-12 09:45:57,54610,1.0,5237627,29373,1
2019-02-12 12:45:56,270935,2.0,5254004,29373,1
2019-02-12 13:12:44,256,1.0,5256472,29373,1
2019-02-13 10:00:56,5882,1.0,5312908,29373,1
2019-02-13 14:11:07,279520,1.0,5336664,29373,1
2019-02-13 14:25:40,388586,1.0,5338544,29373,1
2019-02-14 08:50:18,94,1.0,5380170,29373,1
2019-02-14 09:02:56,54610,1.0,5381449,29373,1
2019-02-14 10:39:41,216801,1.0,5392097,29373,1
2019-02-14 11:45:00,346578,1.0,5398220,29373,1
2019-02-14 16:09:00,267740,1.0,5428686,29373,1
2019-02-15 08:01:08,54610,1.0,5453399,29373,1
2019-02-15 09:10:15,25337,1.0,5460485,29373,1
2019-02-15 11:40:13,1058,1.0,5476360,29373,1
2019-02-15 13:38:10,3824,2.0,5488370,29373,1
2019-02-16 09:06:44,54610,1.0,5541753,29373,1
2019-02-17 08:09:00,283778,1.0,5609751,29373,1
2019-02-17 08:58:03,54610,2.0,5614932,29373,1
2019-02-17 10:41:39,355408,2.0,5626819,29373,1
2019-02-17 11:21:42,94,1.0,5631105,29373,1
2019-02-17 13:20:00,2596,2.0,5643338,29373,1
2019-02-18 09:35:41,54610,1.0,5693499,29373,1
2019-02-18 10:31:06,1892,1.0,5699711,29373,1
2019-02-18 15:31:41,388586,1.0,5730646,29373,1
2019-03-01 11:24:58,1374,1.0,6580528,29373,1
2019-03-04 06:29:42,395607,1.0,6802756,29373,1
2019-03-05 07:10:54,3532,1.0,6895114,29373,1
2019-03-05 08:41:03,54610,1.0,6903427,29373,1
2019-03-05 11:04:42,94,1.0,6919552,29373,1
2019-03-05 14:00:26,2596,1.0,6937149,29373,1
2019-03-05 15:26:53,7059,1.0,6949579,29373,1
2019-03-06 07:03:24,395607,1.0,6978567,29373,1
2019-03-06 07:58:20,255465,1.0,6983505,29373,1
2019-03-06 10:40:15,1374,1.0,7002980,29373,1
2019-03-06 12:44:11,229448,1.0,7015835,29373,1
2019-03-06 13:23:02,256,1.0,7020030,29373,1
2019-03-07 07:24:10,203824,1.0,7072562,29373,1
2019-03-07 08:18:22,283778,1.0,7079116,29373,1
2019-03-07 08:21:44,54610,2.0,7079578,29373,1
2019-03-08 07:22:04,54610,1.0,7172572,29373,1
2019-03-08 15:12:04,209674,1.0,7233355,29373,1
2019-03-10 08:31:36,54610,1.0,7343646,29373,1
2019-03-10 12:23:31,7059,1.0,7371646,29373,1
2019-03-10 13:39:34,341145,2.0,7379699,29373,1
2019-03-11 08:35:16,54610,1.0,7424262,29373,1
2019-03-11 09:17:40,5882,2.0,7430293,29373,1
2019-03-11 13:13:26,256,1.0,7456152,29373,1
2019-03-11 13:45:23,2596,2.0,7459808,29373,1
2019-03-11 15:35:57,635,1.0,7476047,29373,1
2019-03-14 08:25:45,54610,1.0,7660909,29373,1
2019-03-14 11:41:34,20591,1.0,7682165,29373,1
2019-03-18 15:17:16,7059,1.0,8024454,29373,1
2018-11-29 16:45:44,5470,1.0,480432,29373,43
2018-12-01 15:03:17,267740,1.0,600093,29373,43
2018-12-14 16:56:36,346578,1.0,1404748,29373,43
2019-01-19 19:40:53,267740,1.0,3644782,29373,43
2019-02-12 18:56:24,60600,1.0,5290803,29373,43
2019-02-14 17:08:14,5470,1.0,5435029,29373,43
2019-02-16 15:53:22,267740,1.0,5586421,29373,43
2019-03-09 09:27:51,968,1.0,7272796,29373,43
2018-12-11 12:00:53,56598,1.0,1191275,29373,262
2018-12-22 15:00:01,169914,1.0,1886209,29373,262
2019-01-23 13:40:15,2596,1.0,3875240,29373,262
2019-02-06 15:17:41,7059,1.0,4834764,29373,262
2018-12-14 16:56:36,346578,2.0,1404748,29373,9
2019-02-05 13:40:53,16218,1.0,4751165,29373,9
2018-11-23 16:30:31,238539,1.0,116276,29373,9
2018-12-07 14:33:10,16759,1.0,962113,29373,9
2019-03-06 09:52:21,635,1.0,6997388,29373,9
2018-12-01 13:21:04,227664,1.0,591556,29373,43
2018-12-04 15:01:40,227664,1.0,777167,29373,43
2019-02-08 13:53:23,2596,3.0,4970840,29373,43
2019-03-04 16:25:05,119131,2.0,6871581,29373,43
2019-01-05 08:22:26,348657,1.0,2711489,29373,9
2019-01-22 09:08:49,358490,1.0,3785162,29373,9
2019-01-28 00:30:42,110710,1.0,4163280,29373,9
2019-02-04 10:47:14,15903,1.0,4669085,29373,9
2019-02-22 09:43:42,45,1.0,6001843,29373,268
2019-03-04 06:06:11,381874,1.0,6801288,29373,148
2019-03-04 13:43:19,1494,1.0,6848840,29373,148
2018-12-05 08:28:46,255465,1.0,804246,29373,220
2019-01-08 16:18:36,36920,1.0,2924358,29373,220
2019-01-09 14:53:19,64168,1.0,2975133,29373,220
2018-11-23 16:00:37,323942,2.0,113526,29373,320
2018-11-24 07:15:01,16218,1.0,130833,29373,320
2018-11-24 08:52:26,5057,2.0,138637,29373,320
2018-11-25 13:42:08,191022,1.0,223357,29373,320
2018-11-27 18:39:39,15769,1.0,364763,29373,320
2018-11-28 05:47:54,26804,1.0,367631,29373,320
2018-11-29 09:31:33,7301,1.0,442087,29373,320
2018-11-29 14:04:52,32568,1.0,464324,29373,320
2018-11-30 11:48:19,4829,1.0,515734,29373,320
2018-12-01 14:54:03,2596,2.0,599430,29373,320
2018-12-03 13:09:16,256,1.0,704743,29373,320
2018-12-05 15:32:58,310711,1.0,841606,29373,320
2018-12-07 15:41:24,7059,1.0,969838,29373,320
2018-12-08 07:52:22,2361,1.0,991978,29373,320
2018-12-13 11:32:35,207078,1.0,1311431,29373,320
2018-12-14 08:47:08,15374,1.0,1359541,29373,320
2018-12-17 09:42:18,54610,1.0,1546100,29373,320
2018-12-22 10:11:58,285276,1.0,1860663,29373,320
2018-12-22 14:14:00,36920,4.0,1882625,29373,320
2018-12-22 15:26:06,7850,1.0,1888130,29373,320
2018-12-24 05:53:09,56598,1.0,1957491,29373,320
2018-12-25 05:45:16,9465,1.0,2024016,29373,320
2018-12-26 08:04:52,36920,2.0,2095605,29373,320
2019-01-03 06:45:46,210927,1.0,2601852,29373,320
2019-01-04 09:07:03,24230,1.0,2660506,29373,320
2019-01-05 08:29:54,968,1.0,2712112,29373,320
2019-01-06 06:45:54,3532,1.0,2763146,29373,320
2019-01-06 11:30:36,267740,1.0,2787692,29373,320
2019-01-07 10:29:50,14711,1.0,2842533,29373,320
2019-01-07 16:57:32,5470,1.0,2871559,29373,320
2019-01-08 16:18:36,36920,3.0,2924358,29373,320
2019-01-09 16:12:49,23801,1.0,2983262,29373,320
2019-01-09 16:47:31,52981,1.0,2986111,29373,320
2019-01-10 06:44:52,4829,1.0,2996740,29373,320
2019-01-10 13:03:08,25337,1.0,3025684,29373,320
2019-01-10 15:34:07,7059,1.0,3041614,29373,320
2019-01-11 10:09:49,233053,1.0,3075535,29373,320
2019-01-12 14:06:09,97087,1.0,3166516,29373,320
2019-01-14 15:24:13,7059,1.0,3297181,29373,320
2019-01-15 14:17:19,256,1.0,3353224,29373,320
2019-01-16 15:11:07,24230,1.0,3426364,29373,320
2019-01-17 11:29:19,2361,2.0,3471136,29373,320
2019-01-17 16:08:40,7059,1.0,3498540,29373,320
2019-01-18 06:45:03,4829,1.0,3514238,29373,320
2019-01-18 14:08:27,2596,1.0,3552601,29373,320
2019-01-18 16:27:10,7059,1.0,3568740,29373,320
2019-01-19 20:49:30,154735,1.0,3645115,29373,320
2019-01-20 07:52:48,355408,1.0,3650573,29373,320
2019-01-22 15:18:39,7059,1.0,3820420,29373,320
2019-01-25 12:45:47,3824,1.0,4005125,29373,320
2019-01-26 11:06:44,7059,1.0,4067058,29373,320
2019-01-27 11:02:15,36920,2.0,4128402,29373,320
2019-01-27 16:04:22,738,1.0,4153781,29373,320
2019-01-28 15:18:26,7059,1.0,4216362,29373,320
2019-01-29 11:06:48,15232,1.0,4259254,29373,320
2019-01-30 13:14:07,3295,2.0,4339482,29373,320
2019-01-30 15:45:01,7059,1.0,4357329,29373,320
2019-02-02 16:06:05,32568,1.0,4569349,29373,320
2019-02-04 15:16:26,7059,1.0,4694500,29373,320
